CustomerKey;FullName;BirthDate;Married;Gender;YearlyIncome;Education;Occupation;HouseOwner;Country;Address;DateFirstPurchase
17769;Nathan Martin;1963-11-11;0;Male;10000,00;Partial College;Manual;1;Germany;Marketplatz 4624;2022-10-27
17770;Grant Xie;1963-04-06;0;Male;10000,00;Partial College;Manual;1;France;2, avenue de l´Europe;2022-09-14
17771;Holly Chandra;1963-05-07;1;Female;10000,00;Partial College;Manual;0;France;16, rue de l´Avenir;2023-02-06
17772;Leonard Andersen;1963-05-07;0;Male;20000,00;Partial College;Manual;1;United Kingdom;2187 S. Rising Ave;2022-07-12
17773;Crystal Lin;1973-10-12;0;Female;10000,00;High School;Manual;1;France;2, avenue des Champs-Elysées;2022-10-26
17774;Brandi Gutierrez;1984-09-17;1;Female;20000,00;Partial College;Manual;1;Germany;Unter Linden 943;2024-01-16
17775;Ricky Moreno;1979-02-20;0;Male;20000,00;Partial College;Manual;0;France;191, rue de Cambrai;2022-10-01
17776;Diana Jimenez;1974-01-11;0;Female;20000,00;Partial College;Manual;0;United Kingdom;5878 East L Street;2023-05-19
17777;Armando Alvarez;1973-12-31;1;Male;30000,00;Bachelors;Clerical;1;Germany;Haberstr 39;2022-10-27
17778;Kari Prasad;1979-09-21;1;Female;40000,00;Graduate Degree;Clerical;1;France;8, rue Lafayette;2022-10-17
17779;Madison Patterson;1973-11-08;1;Female;40000,00;Graduate Degree;Clerical;1;France;9559, avenue de Villiers;2022-11-08
17780;Alisha Huang;1973-10-09;1;Female;40000,00;Graduate Degree;Clerical;1;France;1891, rue de Varenne;2022-11-16
17781;Jake She;1973-10-26;1;Male;40000,00;Graduate Degree;Clerical;1;Germany;Knaackstr 956;2022-10-08
17782;Casey Shan;1974-05-16;1;Female;40000,00;Graduate Degree;Clerical;1;United Kingdom;7736 Sunnybrook Drive;2022-07-28
17783;Tracy Jai;1973-01-12;0;Female;10000,00;Partial High School;Manual;1;Germany;Winter der Böck 8559;2023-03-21
17784;Mayra Patel;1972-09-16;0;Female;10000,00;Partial High School;Manual;1;Germany;Altendorfer Straße 57;2022-10-12
17785;Pedro Chapman;1978-10-15;1;Male;20000,00;Partial College;Manual;1;United Kingdom;143 Louisiana Dr;2023-02-26
17786;Kathleen Gutierrez;1978-10-21;0;Female;20000,00;Partial College;Manual;0;United Kingdom;7646 Strasbourg Lane;2023-02-10
17787;Alejandro Zhao;1973-04-15;0;Male;20000,00;Partial College;Manual;0;France;4822, rue des Ecoles;2022-11-01
17788;Jeffery Liu;1978-10-14;1;Male;20000,00;High School;Manual;1;Germany;Kapellstr 4679;2023-04-01
17789;Kari Dominguez;1972-12-09;0;Female;30000,00;Bachelors;Clerical;0;Germany;Moritzstr 5400;2022-09-28
17790;Darryl Ye;1978-05-08;0;Male;30000,00;Bachelors;Clerical;0;United Kingdom;1807 Trafalgar Circle;2022-08-16
17791;Sydney Davis;1973-05-24;1;Female;30000,00;Bachelors;Clerical;1;Germany;Rehstr 7546;2023-06-12
17792;Bridget Andersen;1973-06-20;1;Female;40000,00;Bachelors;Clerical;1;United Kingdom;4405 Balboa Court;2022-08-05
17793;Kathleen Alvarez;1984-03-02;1;Female;40000,00;Bachelors;Clerical;1;United Kingdom;7119 Concord;2022-08-07
17794;Theodore Rowe;1971-08-09;1;Male;30000,00;Bachelors;Clerical;1;United Kingdom;7680 Ashwood Dr;2022-08-23
17795;Jaime Diaz;1972-01-29;1;Female;30000,00;Bachelors;Skilled Manual;1;United Kingdom;3241 Brock Lane;2022-08-03
17796;Eduardo Taylor;1971-02-11;0;Male;10000,00;Partial High School;Manual;1;Germany;Kappellweg 664;2022-09-30
17797;Ebony Martinez;1971-04-04;0;Female;20000,00;High School;Manual;1;Germany;Heideweg 1442;2023-08-02
17798;Robin Ortega;1970-11-23;0;Female;20000,00;High School;Manual;1;United Kingdom;9293 Clear View Circle;2022-08-24
17799;Alejandro Guo;1970-09-30;0;Male;20000,00;High School;Manual;1;Germany;Heidestieg Straße 8224;2022-10-08
17800;Robyn Alonso;1970-07-10;0;Female;20000,00;High School;Manual;1;France;4024, rue Surcouf;2023-07-17
17801;Shannon He;1976-05-14;0;Female;20000,00;High School;Manual;1;France;276, chaussée de Tournai;2023-11-23
17802;Erick Arun;1970-04-09;0;Male;10000,00;Partial High School;Manual;1;Germany;Hochstr 8444;2023-06-16
17803;Renee Hernandez;1975-02-19;0;Female;10000,00;Partial High School;Manual;1;United Kingdom;1292 Bola Raton Court;2022-08-21
17804;Melody Torres;1969-08-01;0;Female;10000,00;Partial High School;Manual;1;Germany;Nollendorfplatz 78;2023-06-27
17805;Carlos Young;1970-01-02;0;Male;20000,00;High School;Manual;1;France;11, rue de Maubeuge;2023-05-30
17806;Omar Kumar;1969-10-12;1;Male;20000,00;High School;Manual;0;Germany;Hansaallee 59;2023-02-17
17807;Philip Sanz;1969-12-10;0;Male;20000,00;High School;Manual;1;United Kingdom;2668 E. 79th Street;2023-09-30
17808;Raquel Alvarez;1968-10-13;0;Female;10000,00;Partial High School;Manual;1;United Kingdom;9458 Flame Drive;2023-02-23
17809;Josue Blanco;1974-02-22;0;Male;10000,00;Partial High School;Manual;1;France;118, rue Marbeuf;2023-07-05
17810;Frederick Prasad;1968-08-06;1;Male;10000,00;Partial High School;Manual;0;United Kingdom;2569 La Orinda Pl.;2023-02-23
17811;Stacy Hernandez;1972-06-23;1;Female;40000,00;Bachelors;Professional;0;Germany;Kulmer Straße 4456;2022-10-14
17812;Casey Nara;1971-09-15;1;Female;40000,00;Bachelors;Professional;1;United Kingdom;2746 F Street;2022-08-16
17813;Jay Nicholls;1968-12-30;1;Male;30000,00;Partial College;Clerical;0;United Kingdom;2080 Mountain View Dr.;2022-08-23
17814;Michele Pal;1974-02-08;1;Female;30000,00;Partial College;Clerical;0;United Kingdom;444 Northstar Drive;2023-02-25
17815;Ronnie Ma;1973-08-07;0;Male;30000,00;Partial College;Clerical;1;United Kingdom;6299 Balance Ct.;2022-08-11
17816;Kathryn Raje;1939-10-16;0;Female;20000,00;Partial College;Clerical;1;France;1069, boulevard du Montparnasse;2023-07-01
17817;Felicia Gutierrez;1939-11-13;1;Female;30000,00;Bachelors;Skilled Manual;1;Germany;Waldstr 76;2023-11-21
17818;Dale Yuan;1971-01-19;1;Male;40000,00;Bachelors;Skilled Manual;1;Germany;Hansaallee 466;2023-09-16
17819;Arthur Rana;1971-02-10;1;Male;40000,00;Bachelors;Skilled Manual;1;United Kingdom;375 Davona Drive;2024-01-12
17820;Emma Morris;1971-05-22;1;Female;40000,00;Bachelors;Skilled Manual;1;United Kingdom;6999 Salem St.;2023-04-18
17821;Marvin Gill;1981-03-16;1;Male;40000,00;Bachelors;Skilled Manual;1;United Kingdom;3484 Springer Court;2023-04-18
17822;Michelle Cooper;1968-10-12;0;Female;30000,00;Partial College;Clerical;1;France;11, quai de l´ Iton;2023-09-02
17823;Ramon Gao;1968-12-10;1;Male;30000,00;Partial College;Clerical;0;France;6, route de Marseille;2023-08-02
17824;Mario Pal;1968-10-29;0;Male;30000,00;Partial College;Clerical;1;Germany;Westheimer Straße 96;2022-09-28
17825;Clayton Li;1969-04-13;1;Male;40000,00;Bachelors;Skilled Manual;1;Germany;Heideweg 2459;2022-10-21
17826;Paige Morgan;1981-11-30;0;Female;10000,00;Partial High School;Manual;1;France;2, impasse Notre-Dame;2023-11-28
17827;Maria Coleman;1985-05-16;0;Female;20000,00;High School;Manual;1;France;689, rue Maillard;2022-11-10
17828;Valerie Zhou;1980-01-10;1;Female;40000,00;Bachelors;Skilled Manual;1;United Kingdom;1992 La Vista Ave.;2022-08-08
17829;Audrey Gutierrez;1969-02-17;1;Female;40000,00;Bachelors;Skilled Manual;1;United Kingdom;5271 Sierra Road;2022-08-03
17830;Carlos Scott;1968-03-30;1;Male;30000,00;Partial College;Clerical;1;France;40, place de la République;2022-11-01
17831;Noah Long;1973-08-11;1;Male;30000,00;Partial College;Clerical;1;France;1798 Norfolk Rd;2022-11-01
17832;Cameron Sharma;1968-06-09;1;Male;30000,00;Partial College;Clerical;1;Germany;Unter Linden 54;2023-08-13
17833;Monique Suarez;1973-02-28;1;Female;40000,00;Bachelors;Skilled Manual;1;Germany;Waldstr 92;2022-10-10
17834;Michele Gill;1968-03-31;1;Female;40000,00;Bachelors;Skilled Manual;1;France;35, route de Marseille;2022-11-21
17835;Francisco Perez;1983-12-26;1;Male;30000,00;Partial College;Clerical;0;United Kingdom;3708 Lenox Ct;2023-08-25
17836;Jacquelyn Ramos;1983-03-17;0;Female;20000,00;High School;Manual;1;France;16, rue de l´Avenir;2023-08-19
17837;Mayra Garcia;1983-01-10;0;Female;30000,00;Partial College;Clerical;1;Germany;Westheimer Straße 9292;2023-07-26
17838;Jill Blanco;1981-06-23;0;Female;10000,00;Partial High School;Manual;0;United Kingdom;2923 Stanford Street;2023-05-15
17839;Christine Chander;1986-02-13;0;Female;10000,00;Partial High School;Manual;1;United Kingdom;7883 Mitchell Canyon Court;2023-04-04
17840;Larry Hernandez;1981-02-14;0;Male;10000,00;Partial High School;Manual;0;United Kingdom;5863 Masonic Dr.;2023-04-01
17841;Walter Navarro;1982-03-09;0;Male;30000,00;Partial College;Clerical;0;United Kingdom;8720 Orth Larwin Ave;2022-08-26
17842;Isaiah Ward;1981-04-22;0;Male;20000,00;Partial High School;Manual;1;France;5, rue de Courtaboeuf;2023-03-19
17843;Kelli Shan;1979-08-29;0;Female;10000,00;Partial High School;Manual;0;France;70344, rue Surcouf;2023-04-28
17844;Martha Zeng;1980-02-23;0;Female;10000,00;Partial High School;Manual;0;United Kingdom;9027 Lancelot Dr;2023-03-03
17845;Ebony Diaz;1985-08-16;0;Female;20000,00;Partial High School;Manual;0;Germany;Erftplatz 77;2023-03-05
17846;Alejandro Chavez;1980-07-24;0;Male;30000,00;Partial College;Clerical;0;France;4811, rue des Ecoles;2023-07-30
17847;Logan Lee;1980-12-22;0;Male;30000,00;Partial College;Clerical;0;Germany;Unter Linden 534;2022-10-05
17848;Jaime Yuan;1980-12-22;0;Male;30000,00;Partial College;Clerical;0;Germany;Lindenalle 384;2022-10-09
17849;Wesley He;1981-06-26;1;Male;40000,00;Bachelors;Skilled Manual;1;United Kingdom;9659 Walnut Blvd;2022-08-10
17850;Alvin Shen;1978-12-31;0;Male;10000,00;Partial High School;Manual;0;France;3338, chaussée de Tournai;2023-02-16
17851;Warren Tang;1984-03-12;0;Male;10000,00;Partial High School;Manual;1;Germany;Marienplatz 50;2024-01-26
17852;Lindsey Shan;1984-08-03;1;Female;20000,00;Partial High School;Manual;0;Germany;Zur Lindung 78;2023-04-08
17853;Ernest Chen;1978-11-03;0;Male;20000,00;Partial High School;Manual;1;Germany;Helsenbergbogen 2;2023-07-27
17854;Shannon Gomez;1979-11-19;0;Male;30000,00;Partial College;Clerical;1;Germany;Am Kreuz 444;2023-12-03
17855;Ronald Lopez;1985-09-16;0;Male;20000,00;Partial High School;Manual;0;United Kingdom;2155 Twinview Drive;2023-05-25
17856;Roger Rai;1986-06-25;0;Male;20000,00;Partial High School;Manual;0;Germany;Knaackstr 556;2023-09-14
17857;Albert Cabello;1985-08-12;0;Female;20000,00;Partial High School;Manual;0;Germany;Postfach 8 11 99;2023-06-29
17858;Dalton Barnes;1967-05-13;1;Male;40000,00;High School;Skilled Manual;1;Canada;8887 Entrada Circle;2023-11-19
17859;Wyatt Gonzalez;1967-03-22;1;Male;60000,00;Partial College;Skilled Manual;1;United States;5435 Jacobsen Street;2023-09-14
17860;Noah Diaz;1972-05-05;1;Male;60000,00;Partial College;Skilled Manual;1;United States;1931 Eagle Way;2023-09-06
17861;Melanie Blue;1971-08-24;0;Female;40000,00;High School;Skilled Manual;1;Canada;6850 Monument Blvd.;2023-11-23
17862;Aaron Baker;1976-09-11;1;Male;40000,00;High School;Skilled Manual;1;United States;8054 Olivera Rd.;2023-09-09
17863;Bailey Cooper;1976-10-13;0;Female;40000,00;Bachelors;Professional;1;United States;4666 Sierra Ridge;2023-09-01
17864;Emily Martinez;1971-08-24;1;Female;60000,00;Partial College;Skilled Manual;1;United States;9421 Thissen Court;2023-09-07
17865;Blake Barnes;1966-05-03;1;Male;60000,00;Partial College;Skilled Manual;0;Canada;5428 Ameno Dr.;2023-11-28
17866;Jack Baker;1966-03-20;1;Male;60000,00;Partial College;Skilled Manual;1;United States;4769 Mt. View Dr.;2023-09-11
17867;Stephanie Sanchez;1978-01-02;0;Female;50000,00;Partial College;Skilled Manual;0;Canada;9111 Almondwood Drive;2023-09-11
17868;Richard Blue;1972-09-04;0;Male;60000,00;Graduate Degree;Professional;0;United States;6045 Elwood Drive;2023-09-17
17869;Henry Mehta;1978-07-10;0;Male;60000,00;Graduate Degree;Professional;0;United States;9858 Santa Fe Street;2023-09-06
17870;Melissa Price;1978-07-10;0;Female;60000,00;Graduate Degree;Professional;0;United States;9858 Santa Fe Street;2023-09-02
17871;Sydney Patterson;1966-01-18;1;Female;60000,00;Partial College;Skilled Manual;1;United States;3757 Brook Hollow Ct;2023-09-28
17872;Robert Miller;1977-03-15;1;Male;60000,00;Graduate Degree;Skilled Manual;1;United States;2457 Sierra St.;2023-10-21
17873;Alejandro She;1974-11-03;1;Male;10000,00;Graduate Degree;Manual;1;Germany;Räuscherweg 153;2022-09-28
17874;Natasha Alvarez;1972-07-14;0;Female;10000,00;Graduate Degree;Manual;1;France;570, quai de Grenelle;2023-11-20
17875;Tommy Anand;1973-02-28;1;Male;10000,00;Graduate Degree;Manual;1;Germany;Brunnenstr 75;2023-05-17
17876;Fernando Harris;1967-07-11;1;Male;10000,00;Graduate Degree;Manual;1;Germany;Hans-Rosenthal-Platz 2;2023-05-15
17877;Danny Blanco;1973-08-11;0;Male;10000,00;Bachelors;Manual;1;Germany;Alte Landstr 666;2023-05-17
17878;Gabrielle Sanders;1972-04-07;1;Female;10000,00;Bachelors;Manual;1;France;54, rue de Courtaboeuf;2023-11-07
17879;Seth Rivera;1972-08-24;1;Male;10000,00;Bachelors;Manual;1;United Kingdom;4145 North Main St.;2023-04-14
17880;Sydney Hall;1967-07-02;1;Female;20000,00;Graduate Degree;Clerical;1;United Kingdom;5337 Pheasant Circle;2023-03-03
17881;Tamara Wang;1977-12-18;1;Female;20000,00;Graduate Degree;Clerical;1;United Kingdom;4987 Westover Dr.;2023-04-28
17882;Drew Deng;1967-03-22;1;Male;20000,00;Graduate Degree;Clerical;1;United Kingdom;7422 Roseann Drive;2023-01-30
17883;Lori Rubio;1946-08-30;1;Female;20000,00;Graduate Degree;Clerical;1;France;2554, rue des Pyrenees;2023-08-26
17884;Mayra Schmidt;1942-06-10;1;Female;30000,00;Graduate Degree;Clerical;1;United Kingdom;6588 St George Dr;2023-08-03
17885;Julio Carlson;1967-07-21;1;Male;30000,00;Graduate Degree;Clerical;1;France;18, boulevard d´Albi;2022-12-13
17886;Bianca Harrison;1964-02-16;1;Female;10000,00;Bachelors;Manual;1;United Kingdom;7865 Mt. Diablo St;2023-04-27
17887;Joel Madan;1975-04-15;1;Male;10000,00;Bachelors;Manual;1;United Kingdom;5764 Atherton Avenue;2023-09-20
17888;Mandy Liu;1969-08-07;0;Female;10000,00;Bachelors;Manual;1;United Kingdom;1106 Pine Creek Way;2023-09-09
17889;Blake Taylor;1963-12-26;1;Male;20000,00;Bachelors;Manual;1;United Kingdom;524 Sea Point Way;2022-08-03
17890;Derrick Jiménez;1966-01-30;1;Male;10000,00;Partial College;Manual;1;United Kingdom;9863 Ridge Place;2022-08-01
17891;Sharon Lal;1961-05-10;1;Female;10000,00;Partial College;Manual;1;France;93, boulevard d´Albi;2022-12-21
17892;Ronnie Xu;1960-12-25;1;Male;20000,00;Bachelors;Clerical;1;United Kingdom;4044 Pine Creek Way;2022-09-27
17893;Omar Rai;1961-03-24;1;Male;20000,00;Bachelors;Clerical;1;Germany;Am Karlshof 8468;2022-10-21
17894;Hailey Simmons;1966-09-17;1;Female;20000,00;Bachelors;Clerical;1;France;39, rue de l'Espace De Schengen;2022-12-11
17895;Allen Subram;1959-08-07;1;Male;10000,00;Partial College;Manual;1;United Kingdom;6330 Limewood Pl;2023-04-14
17896;Renee Gutierrez;1965-11-04;0;Female;10000,00;Partial College;Manual;1;United Kingdom;4669 Berry Dr.;2022-09-09
17897;Darrell Kumar;1943-10-31;0;Male;10000,00;Bachelors;Clerical;1;France;59, rue Jean Mermoz;2022-12-14
17898;Janet Sanz;1945-12-18;0;Female;20000,00;Bachelors;Clerical;1;Germany;Westheimer Straße 5601;2022-11-22
17899;Theresa Moreno;1946-10-08;1;Female;20000,00;Bachelors;Clerical;1;France;8, rue Lafayette;2023-05-22
17900;Victoria Snowden;1948-02-03;0;Female;10000,00;Partial College;Manual;1;France;8, rue de l´Avenir;2022-12-01
17901;Keith Tang;1953-04-11;1;Male;20000,00;Partial College;Manual;1;Germany;Wallstr 842;2023-11-01
17902;Ruth Lopez;1947-09-01;1;Female;20000,00;Partial College;Manual;1;Germany;Welt Platz 2;2022-11-26
17903;Bethany Shen;1953-02-08;1;Female;30000,00;Bachelors;Clerical;1;United Kingdom;6478 Fenway;2023-10-24
17904;Gina Torres;1985-10-13;0;Female;10000,00;Partial College;Manual;0;Australia;3841 Silver Oaks Place;2021-04-02
17905;Calvin Yuan;1986-01-17;1;Male;10000,00;Partial College;Manual;1;Australia;8577 La Vista Avenue;2023-11-09
17906;Jonathon Vazquez;1984-08-08;1;Male;10000,00;Partial College;Manual;1;Australia;9003 C St.;2023-12-04
17907;Priscilla Luo;1984-05-24;1;Female;10000,00;Partial College;Manual;1;Australia;9950 Corte Vallencia;2023-10-07
17908;Warren Yang;1983-07-13;1;Male;10000,00;Partial College;Manual;1;Australia;5502 Sun View Terr.;2023-03-11
17909;Joanna Ortega;1982-10-30;0;Female;10000,00;High School;Manual;0;Australia;3076 Monti Dr;2021-04-21
17910;Dustin Nara;1982-10-24;1;Male;10000,00;High School;Manual;1;Australia;9420 Fillet Ave;2021-04-11
17911;Pedro Rodriguez;1982-05-12;1;Male;10000,00;High School;Manual;1;Australia;3618 Galveston Ct;2021-04-06
17912;Louis Zhou;1982-01-08;1;Male;10000,00;High School;Manual;1;Australia;7312 Alamo Court;2021-04-08
17913;Lacey Xu;1981-08-31;0;Female;10000,00;High School;Manual;0;Australia;9846 Golf Club Road;2021-04-29
17914;Phillip Suri;1984-09-08;1;Male;20000,00;Bachelors;Clerical;1;Australia;8817 Cynthia Drive;2021-04-25
17915;Aimee Li;1983-08-19;0;Female;10000,00;High School;Manual;0;Australia;9407 StandingView Dr. Ave;2021-04-10
17916;Tracy Xu;1983-09-11;0;Female;10000,00;High School;Manual;0;Australia;658 Contra Costa Blvd;2021-04-18
17917;Cristina Raje;1984-05-09;0;Female;20000,00;Bachelors;Clerical;1;Australia;1597 Vista Del Sol;2021-04-17
17918;Suzanne Zeng;1984-04-10;1;Female;20000,00;Bachelors;Clerical;1;Australia;9682 Concord;2021-04-27
17919;Bruce Hernandez;1983-09-06;0;Male;20000,00;Bachelors;Clerical;1;Australia;1905 Julpum Loop;2021-04-17
17920;Bradley Yuan;1983-09-13;0;Male;20000,00;Bachelors;Clerical;1;Australia;7352 Mt. Wilson Pl.;2021-04-05
17921;Karen Li;1983-10-22;1;Female;20000,00;Bachelors;Clerical;1;Australia;9746 Hillsborough Ct;2021-04-02
17922;Shane Schmidt;1983-09-13;1;Male;20000,00;Bachelors;Clerical;1;Australia;1431 Rancho View Drive;2021-04-29
17923;Cory Malhotra;1983-01-03;0;Male;10000,00;High School;Manual;0;Australia;8062 Oakgrove;2021-04-26
17924;Shawna Lal;1983-05-18;0;Female;10000,00;High School;Manual;0;Australia;2516 Beauty St.;2021-04-11
17925;Bradley Raji;1983-03-20;0;Male;20000,00;Bachelors;Clerical;1;Australia;3000 Wildcat Circle;2021-04-11
17926;Carolyn Ramos;1983-05-04;1;Female;20000,00;Bachelors;Clerical;0;Australia;9834 Vista Del Rio;2021-04-26
17927;Douglas Patel;1983-05-17;0;Male;20000,00;Partial College;Manual;1;Australia;3788 Canyon Creek Drive;2021-04-19
17928;Terrence She;1949-01-30;1;Male;20000,00;Partial College;Manual;1;Germany;Heidestieg Straße 8664;2022-11-23
17929;Alfredo Rubio;1949-06-05;1;Male;20000,00;Partial College;Manual;1;Germany;Brunnenstr 432;2022-11-07
17930;Chelsea Srini;1978-06-14;1;Female;20000,00;Partial College;Manual;1;France;3355, rue de Longchamp;2023-09-18
17931;Jeffery Zhao;1977-09-12;1;Male;20000,00;Partial College;Manual;1;France;7, rue des Ecoles;2023-08-27
17932;Barry Srini;1972-06-10;1;Male;30000,00;Graduate Degree;Clerical;1;France;37, route de Marseille;2022-12-16
17933;Virginia Prasad;1966-11-01;1;Female;30000,00;Graduate Degree;Clerical;1;United Kingdom;2225 Rogers Ave.;2022-09-14
17934;Nelson Gill;1971-04-01;0;Male;20000,00;Partial College;Manual;0;Germany;Kampstr 59;2022-11-16
17935;Misty Jai;1966-01-19;1;Female;20000,00;Partial College;Manual;1;Germany;Winterfeldtstr 353;2023-06-22
17936;Tonya Deng;1971-02-08;1;Female;20000,00;Partial College;Manual;1;United Kingdom;2155 Zebra Street;2023-04-18
17937;Heidi Kapoor;1966-05-18;1;Female;30000,00;Graduate Degree;Clerical;1;United Kingdom;4071 Hames Dr.;2022-09-01
17938;Ruben Gill;1964-10-09;0;Male;10000,00;High School;Manual;0;France;11, rue de Terre Neuve;2024-01-04
17939;Kelli Wang;1964-12-31;0;Female;10000,00;High School;Manual;0;France;84, avenue des Ternes;2024-01-03
17940;Tommy Yuan;1964-09-04;1;Male;20000,00;Partial College;Manual;1;Germany;Platz des Landtags 33;2022-11-06
17941;David Jenkins;1965-06-04;1;Male;20000,00;Partial College;Manual;1;Germany;Kalkweg 4425;2022-10-31
17942;Steven Watson;1970-05-06;1;Male;20000,00;Partial College;Manual;1;Germany;Postfach 55 99 99;2022-11-02
17943;Joe Romero;1970-01-15;0;Male;30000,00;Graduate Degree;Clerical;1;United Kingdom;3693 Concord Ct.;2022-09-07
17944;Riley Rivera;1974-08-12;1;Female;20000,00;Partial College;Manual;1;France;808, rue des Berges;2022-12-03
